"FindingId","FindingType","Severity","ShareId","ItemId","FullPath","Identity","ObservedValue","PolicyValue","Message"
"d71f392e69724e9c84eeec29b26a31f3","DeepExplicitAce","High","share-WINSERVER-SSEnt0223","bf17f6c0a79b4c5db1c0b83b4ffc567f","C:\ShareSurferEnterpriseLab\Enterprise\Share0223\Division08\Region08\Program14\Project24\Workstream24","LAB\SS-ENT-0223-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"8d30ba697e7b4bf6b27c7e5e03bae7ed","DeepExplicitAce","High","share-WINSERVER-SSEnt0224","a3168715505c426783f54701d2013293","C:\ShareSurferEnterpriseLab\Enterprise\Share0224\Division09\Region09\Program15\Project25\Workstream25","LAB\SS-ENT-0224-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"3283fddf09894ed6b06620241775e645","DeepExplicitAce","High","share-WINSERVER-SSEnt0225","70a5da5d00794354b850636ad98086e8","C:\ShareSurferEnterpriseLab\Enterprise\Share0225\Division10\Region10\Program16\Project26\Workstream26","LAB\SS-ENT-0225-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"74aa136cd582482eb572a6366fd9207d","DeepExplicitAce","High","share-WINSERVER-SSEnt0226","6d15464ad2674a1fa70ed20f5d5c3cbf","C:\ShareSurferEnterpriseLab\Enterprise\Share0226\Division11\Region11\Program17\Project27\Workstream27","LAB\SS-ENT-0226-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"fdb520d098ee48269b5946a2609f063c","DeepExplicitAce","High","share-WINSERVER-SSEnt0227","b960c9a2ca0d4fdd8c6c10ef7b37fad8","C:\ShareSurferEnterpriseLab\Enterprise\Share0227\Division12\Region12\Program18\Project28\Workstream28","LAB\SS-ENT-0227-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"6e9fb3e8eb254336b6fa7fedd89afa6d","DeepExplicitAce","High","share-WINSERVER-SSEnt0228","7c4783eadc744a31b148cda8f70ae7e2","C:\ShareSurferEnterpriseLab\Enterprise\Share0228\Division01\Region13\Program19\Project29\Workstream29","LAB\SS-ENT-0228-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"5ea4e17f1c4e46d2bb0cf1fcc88665bb","DeepExplicitAce","High","share-WINSERVER-SSEnt0229","a996a4e701c848c0b0f73220c7bf3634","C:\ShareSurferEnterpriseLab\Enterprise\Share0229\Division02\Region14\Program20\Project30\Workstream30","LAB\SS-ENT-0229-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"edeb86763ce94fa488c1add515f89ee0","DeepExplicitAce","High","share-WINSERVER-SSEnt0230","0b81840a7dbe44f8afcb7d816181f95e","C:\ShareSurferEnterpriseLab\Enterprise\Share0230\Division03\Region15\Program21\Project31\Workstream31","LAB\SS-ENT-0230-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"3a2391c4afa24ec4b5b04f854975c9b0","DeepExplicitAce","High","share-WINSERVER-SSEnt0231","6911e81f4f4e47c9a3d17e6bb66124c7","C:\ShareSurferEnterpriseLab\Enterprise\Share0231\Division04\Region16\Program22\Project32\Workstream32","LAB\SS-ENT-0231-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"d1904ec049a3413c9512529f5e36467a","DeepExplicitAce","High","share-WINSERVER-SSEnt0232","4f611389b44e41d48cd0271621dc1823","C:\ShareSurferEnterpriseLab\Enterprise\Share0232\Division05\Region17\Program23\Project33\Workstream33","LAB\SS-ENT-0232-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"97043f7b97d744958d920d81a1ed151b","DeepExplicitAce","High","share-WINSERVER-SSEnt0233","353d7888ba5346b4a90c95705e17e217","C:\ShareSurferEnterpriseLab\Enterprise\Share0233\Division06\Region18\Program24\Project34\Workstream34","LAB\SS-ENT-0233-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"f8089d61bc764a2d8701dc2177db402f","DeepExplicitAce","High","share-WINSERVER-SSEnt0234","2a2287dbc9704078844bb2b030544552","C:\ShareSurferEnterpriseLab\Enterprise\Share0234\Division07\Region01\Program25\Project35\Workstream35","LAB\SS-ENT-0234-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"2312618eda234d94a44d61c44d9d79c2","DeepExplicitAce","High","share-WINSERVER-SSEnt0235","f84897f0b78a4b7e85bae2802b58b221","C:\ShareSurferEnterpriseLab\Enterprise\Share0235\Division08\Region02\Program26\Project36\Workstream36","LAB\SS-ENT-0235-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"cbb2b19cec02430597d5898d7e90d9a4","DeepExplicitAce","High","share-WINSERVER-SSEnt0236","80002dff12c041fcb35528f3bd5db29c","C:\ShareSurferEnterpriseLab\Enterprise\Share0236\Division09\Region03\Program27\Project37\Workstream37","LAB\SS-ENT-0236-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"81fa128f05e943b69a369bd20d118dc1","DeepExplicitAce","High","share-WINSERVER-SSEnt0237","ad30ec65a4ed46eb8971bcd54a843c6e","C:\ShareSurferEnterpriseLab\Enterprise\Share0237\Division10\Region04\Program28\Project38\Workstream38","LAB\SS-ENT-0237-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"a0c12ba725b74c108ab964204d7432b1","DeepExplicitAce","High","share-WINSERVER-SSEnt0238","d6beac2ff59b4d03a16f2426e4ecab51","C:\ShareSurferEnterpriseLab\Enterprise\Share0238\Division11\Region05\Program29\Project39\Workstream39","LAB\SS-ENT-0238-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"303e79b45c1643ebb9a0615cd2299c2d","DeepExplicitAce","High","share-WINSERVER-SSEnt0239","5563d029112640ceaca7b34ee6e3b4cb","C:\ShareSurferEnterpriseLab\Enterprise\Share0239\Division12\Region06\Program30\Project40\Workstream40","LAB\SS-ENT-0239-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c934dc05f36d41fba491fe27607e5f1b","DeepExplicitAce","High","share-WINSERVER-SSEnt0240","d7c3c770f058459fb4eb09036b96996e","C:\ShareSurferEnterpriseLab\Enterprise\Share0240\Division01\Region07\Program01\Project01\Workstream41","LAB\SS-ENT-0240-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"1fc3f9695b8541d7b61d3cea600f6a53","DeepExplicitAce","High","share-WINSERVER-SSEnt0241","0123f4ad95394d32a59444a4c3db466f","C:\ShareSurferEnterpriseLab\Enterprise\Share0241\Division02\Region08\Program02\Project02\Workstream42","LAB\SS-ENT-0241-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"fbce430e444b4b969ab6d0e869a6f4f4","DeepExplicitAce","High","share-WINSERVER-SSEnt0242","6c1cf9e536f74c5eb0486c82baaadc44","C:\ShareSurferEnterpriseLab\Enterprise\Share0242\Division03\Region09\Program03\Project03\Workstream43","LAB\SS-ENT-0242-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"e7d7d4e818f5472c8c40e48792843b4c","DeepExplicitAce","High","share-WINSERVER-SSEnt0243","6a8e2fd2e8f44e4ab1c547990220aa47","C:\ShareSurferEnterpriseLab\Enterprise\Share0243\Division04\Region10\Program04\Project04\Workstream44","LAB\SS-ENT-0243-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"cf22797c86cc4dacac24fa45eedd0b23","DeepExplicitAce","High","share-WINSERVER-SSEnt0244","697ee9b4590240a8bfec5ef340e5b315","C:\ShareSurferEnterpriseLab\Enterprise\Share0244\Division05\Region11\Program05\Project05\Workstream45","LAB\SS-ENT-0244-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c4ec4a2206c2426b8fc9d228a356449b","DeepExplicitAce","High","share-WINSERVER-SSEnt0245","bff49e27b5b34657a33bfd347630fb5d","C:\ShareSurferEnterpriseLab\Enterprise\Share0245\Division06\Region12\Program06\Project06\Workstream46","LAB\SS-ENT-0245-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"fe459724fffe4da9b34da76332e44007","DeepExplicitAce","High","share-WINSERVER-SSEnt0246","1cd78811b787499b99ed1be366212eaf","C:\ShareSurferEnterpriseLab\Enterprise\Share0246\Division07\Region13\Program07\Project07\Workstream47","LAB\SS-ENT-0246-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"c6e5a0a2ee5a4cce84a1fa919523cc1d","DeepExplicitAce","High","share-WINSERVER-SSEnt0247","0f0ec3de843e40f988c8f13d57f768e2","C:\ShareSurferEnterpriseLab\Enterprise\Share0247\Division08\Region14\Program08\Project08\Workstream48","LAB\SS-ENT-0247-Editors","5","2","Explicit permissions were introduced deeper than the configured Azure Files migration review threshold."
"b542a4eb0cca4999b37a0d83935807f5","PartialSharePermissionData","Info","share-WINSERVER-SSFinance","","","","Scan errors recorded: AclReadError=1; EnumerationError=1","Complete share permission inventory","Share-level permission data is partial. This commonly occurs for best-effort Samba or UNC scans."
"32fa1951062c4b2d822b1e1bd4db68df","PartialSharePermissionData","Info","share-WINSERVER-SSEnt0001","","","","Scan errors recorded: AclReadError=1; EnumerationError=1","Complete share permission inventory","Share-level permission data is partial. This commonly occurs for best-effort Samba or UNC scans."
"eb5147b37d824899b2b3a1d28e783176","CollectionError","High","share-WINSERVER-SSFinance","","C:\ShareSurferEnterpriseLab\Finance\AP\LongPath\AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","","EnumerationError","Complete inventory","Could not find a part of the path 'C:\ShareSurferEnterpriseLab\Finance\AP\LongPath\AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB'."
"396ce5b0d2b14b48ba60c6a9518a4f92","CollectionError","High","share-WINSERVER-SSFinance","","C:\ShareSurferEnterpriseLab\Finance\AP\LongPath\AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB","","AclReadError","Complete inventory","Cannot find path 'C:\ShareSurferEnterpriseLab\Finance\AP\LongPath\AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA\BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB' because it does not exist."
"d723a3507233411690ff27e3fd811d0e","CollectionError","High","share-WINSERVER-SSEnt0001","","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","","EnumerationError","Complete inventory","Could not find a part of the path 'C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM'."
"c4752c2f8b88492b8c40f02e944dd126","CollectionError","High","share-WINSERVER-SSEnt0001","","C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM","","AclReadError","Complete inventory","Cannot find path 'C:\ShareSurferEnterpriseLab\Enterprise\Share0001\Division02\Region02\Program02\Project02\Workstream02\LLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLL\MMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM' because it does not exist."
