"ParentGroup","ChildIdentity","ChildObjectClass","Depth","IsCycle","IsTruncated"
"ID-FFA00379894D","ID-116BB4B5F4C6","user","2","False","False"
"ID-8446A740736D","ID-CA1CE3DCFCF2","group","1","False","False"
"ID-CA1CE3DCFCF2","ID-116BB4B5F4C6","user","2","False","False"
"ID-CA1CE3DCFCF2","ID-906323F220A6","user","2","False","False"
"ID-FC22E53A652F","ID-45D75B76B367","group","1","False","False"
"ID-45D75B76B367","ID-906323F220A6","user","2","False","False"
"ID-45D75B76B367","ID-F75C243F42DD","user","2","False","False"
"ID-37ECF1DEAC72","ID-1E6A89914256","group","1","False","False"
"ID-1E6A89914256","ID-F75C243F42DD","user","2","False","False"
"ID-1E6A89914256","ID-052116150BD9","user","2","False","False"
"ID-5BCE53AD5CB1","ID-8D00BEE99F42","group","1","False","False"
"ID-8D00BEE99F42","ID-052116150BD9","user","2","False","False"
"ID-8D00BEE99F42","ID-AEC90D6FA4F4","user","2","False","False"
"ID-8266025D00A6","ID-5ACAFA314F7B","group","1","False","False"
"ID-5ACAFA314F7B","ID-AEC90D6FA4F4","user","2","False","False"
"ID-5ACAFA314F7B","ID-9AF47BC563A6","user","2","False","False"
"ID-85A9DD353675","ID-278657A8AAEF","group","1","False","False"
"ID-278657A8AAEF","ID-9AF47BC563A6","user","2","False","False"
"ID-278657A8AAEF","ID-986FE461C721","user","2","False","False"
"ID-678C6608ACB8","ID-6900900AD202","group","1","False","False"
"ID-6900900AD202","ID-986FE461C721","user","2","False","False"
"ID-6900900AD202","ID-0D986637B6B0","user","2","False","False"
"ID-CC360BA25CAB","ID-43E05ACB1EF5","group","1","False","False"
"ID-43E05ACB1EF5","ID-0D986637B6B0","user","2","False","False"
"ID-43E05ACB1EF5","ID-BF9BDF3E1C03","user","2","False","False"
"ID-013A453DF3B5","ID-AB5033EF5948","group","1","False","False"
"ID-AB5033EF5948","ID-BF9BDF3E1C03","user","2","False","False"
"ID-AB5033EF5948","ID-9DF80DBEC1E6","user","2","False","False"
"ID-1D6363ACDFBE","ID-DD05BD1BCFD0","group","1","False","False"
"ID-DD05BD1BCFD0","ID-9DF80DBEC1E6","user","2","False","False"
"ID-DD05BD1BCFD0","ID-9EC2B3B96C3D","user","2","False","False"
"ID-0779FE666145","ID-FBE0933DD8E3","group","1","False","False"
"ID-FBE0933DD8E3","ID-9EC2B3B96C3D","user","2","False","False"
"ID-FBE0933DD8E3","ID-35A37DFA392D","user","2","False","False"
"ID-05D9483F7DB9","ID-B307DFE128A5","group","1","False","False"
"ID-B307DFE128A5","ID-35A37DFA392D","user","2","False","False"
"ID-B307DFE128A5","ID-1A214419F0B3","user","2","False","False"
"ID-E27AA69686F8","ID-29BFDA3476DA","group","1","False","False"
"ID-29BFDA3476DA","ID-1A214419F0B3","user","2","False","False"
"ID-29BFDA3476DA","ID-C7E80A78D687","user","2","False","False"
"ID-812B83A86531","ID-521EC34A6734","group","1","False","False"
"ID-521EC34A6734","ID-C7E80A78D687","user","2","False","False"
"ID-521EC34A6734","ID-78F34E412C3F","user","2","False","False"
"ID-2883404D6067","ID-22A8BBDA4D7A","group","1","False","False"
"ID-22A8BBDA4D7A","ID-78F34E412C3F","user","2","False","False"
"ID-22A8BBDA4D7A","ID-E6C34BFB53F9","user","2","False","False"
"ID-9700DE2E9D3A","ID-CA7E657D7448","group","1","False","False"
"ID-CA7E657D7448","ID-E6C34BFB53F9","user","2","False","False"
"ID-CA7E657D7448","ID-0E35D0611B0C","user","2","False","False"
"ID-39699A1DC6CD","ID-8D1A26E59B38","group","1","False","False"
"ID-8D1A26E59B38","ID-0E35D0611B0C","user","2","False","False"
"ID-8D1A26E59B38","ID-26C648ABBC66","user","2","False","False"
